wave,tp
  32146.50,0.35959300
  32148.90,0.35918400
  32151.30,0.35878600
  32153.70,0.35840200
  32156.10,0.35803000
  32158.50,0.35767000
  32160.90,0.35732200
  32163.30,0.35698600
  32165.70,0.35665900
  32168.10,0.35634300
  32170.50,0.35603600
  32172.90,0.35573900
  32175.31,0.35545100
  32177.71,0.35517200
  32180.11,0.35490300
  32182.51,0.35464400
  32184.91,0.35439500
  32187.31,0.35415600
  32189.71,0.35392700
  32192.11,0.35370800
  32194.51,0.35349200
  32196.91,0.35327400
  32199.31,0.35304400
  32201.71,0.35279700
  32204.11,0.35252400
  32206.51,0.35221800
  32208.91,0.35187200
  32211.31,0.35147900
  32213.71,0.35104000
  32216.11,0.35056400
  32218.51,0.35005800
  32220.91,0.34953200
  32223.31,0.34899300
  32225.72,0.34845100
  32228.12,0.34791300
  32230.52,0.34738900
  32232.92,0.34688500
  32235.32,0.34640600
  32237.72,0.34595800
  32240.12,0.34554400
  32242.52,0.34516900
  32244.92,0.34483700
  32247.32,0.34455400
  32249.72,0.34432300
  32252.12,0.34414800
  32254.52,0.34401900
  32256.92,0.34392200
  32259.32,0.34384600
  32261.72,0.34377600
  32264.12,0.34369900
  32266.52,0.34360200
  32268.92,0.34347200
  32271.32,0.34329700
  32273.72,0.34307400
  32276.13,0.34281300
  32278.53,0.34252300
  32280.93,0.34221100
  32283.33,0.34188800
  32285.73,0.34156100
  32288.13,0.34124100
  32290.53,0.34093400
  32292.93,0.34064900
  32295.33,0.34038600
  32297.73,0.34014600
  32300.13,0.33993000
  32302.53,0.33973700
  32304.93,0.33957000
  32307.33,0.33942800
  32309.73,0.33931100
  32312.13,0.33922100
  32314.53,0.33915300
  32316.93,0.33910200
  32319.33,0.33906200
  32321.73,0.33903000
  32324.13,0.33899900
  32326.54,0.33896500
  32328.94,0.33892300
  32331.34,0.33886700
  32333.74,0.33879900
  32336.14,0.33872500
  32338.54,0.33865100
  32340.94,0.33858400
  32343.34,0.33853000
  32345.74,0.33849500
  32348.14,0.33848600
  32350.54,0.33850800
  32352.94,0.33856500
  32355.34,0.33865200
  32357.74,0.33876300
  32360.14,0.33889200
  32362.54,0.33903500
  32364.94,0.33918500
  32367.34,0.33933700
  32369.74,0.33948500
  32372.14,0.33962400
  32374.54,0.33975400
  32376.95,0.33987400
  32379.35,0.33998700
  32381.75,0.34009100
  32384.15,0.34018900
  32386.55,0.34028000
  32388.95,0.34036500
  32391.35,0.34044400
  32393.75,0.34051900
  32396.15,0.34059300
  32398.55,0.34066800
  32400.95,0.34074500
  32403.35,0.34082700
  32405.75,0.34091700
  32408.15,0.34101600
  32410.55,0.34112700
  32412.95,0.34125000
  32415.35,0.34138600
  32417.75,0.34153300
  32420.15,0.34168900
  32422.55,0.34185300
  32424.95,0.34202400
  32427.36,0.34220000
